Gene,A1,A2,A3,B1,B2,B3,C1,C2,C3
Apbb1ip,465,717,670,596,481,425,1158,672,1143
Apc,1210,1047,392,378,797,737,473,0,420
Apeh,965,1284,1371,2015,997,2705,1163,2434,654
Apex1,739,621,827,591,609,527,373,95,502
Apex2,220,155,194,151,156,161,335,359,202
Aph1a,306,731,610,218,558,454,477,267,885
Api5,7385,6702,10260,6465,9254,8609,13055,7179,10067
Apip,326,500,589,238,483,136,660,599,453
Apitd1,247,200,512,302,183,99,250,158,163
Aplf,100,566,432,123,191,188,737,1164,3
Aplp2,1083,1123,1095,408,2214,2394,3296,2370,4471
Apmap,1913,2024,1890,1876,1672,844,2460,1750,2680
Apoa1bp,755,1460,1412,800,1079,1301,1366,382,489
Apobec3,3172,3592,4231,3459,5438,5215,5225,5641,7833
Apobr,165,290,88,120,326,150,112,1020,472
Apoe,0,227,94,136,1040,591,182,225,396
Apol7e,164,47,80,119,223,639,1469,2481,985
Apoo,756,990,641,594,386,615,754,442,264
Apool,413,673,792,586,639,163,315,510,842
Apopt1,275,537,686,688,803,989,589,666,371
Appbp2,1062,2299,2807,1836,1871,1823,2838,1386,2637
Appl1,1099,823,893,689,1345,1284,1370,3985,2244
Appl2,494,280,465,288,480,1002,109,1229,0
Aprt,850,716,1021,1095,755,485,1072,813,1523
Aptx,167,477,430,548,438,214,46,901,427
Aqp9,126,252,188,19,249,438,432,384,200
Aqr,2379,2115,3145,1537,2871,1954,1894,13,3451
Araf,969,1414,1114,1407,1144,2699,2578,463,2516
Arap1,1811,3360,3738,1803,6346,3907,4793,9636,4586
Arap2,1087,638,1393,318,296,1291,1312,0,906
Arcn1,4135,6506,8620,5911,7362,3158,8502,5981,6265
Arel1,907,426,958,1769,1683,1108,2034,313,413
Arf1,6201,8553,10673,8818,12291,11083,14986,9561,9603
Arf2,1269,360,945,503,733,1264,1152,609,0
Arf3,2867,2302,3143,4170,5865,6373,4350,2966,6325
Arf4,3275,4879,6063,3849,4588,5694,5311,5372,4670
Arf5,1811,2170,2017,1806,2043,1213,3425,2114,1679
Arf6,3692,4337,4316,3364,3576,4114,5457,4859,5077
Arfgap1,630,854,643,735,1150,727,1161,0,902
Arfgap2,1098,1566,1779,1020,2091,770,2358,3176,1953
Arfgap3,562,530,527,175,577,0,1094,0,386
Arfgef1,1365,910,1905,1573,864,1987,1713,1474,1381
Arfgef2,977,1463,1118,605,1385,0,195,8,1486
Arfip1,123,211,177,146,208,273,455,288,442
Arfip2,181,291,557,384,207,620,580,168,483
Arfrp1,650,602,891,695,460,844,1098,1,1809
Arglu1,122,449,417,294,268,242,220,95,199
Arhgap1,2015,2643,2013,3619,4421,3022,5934,4177,3797
Arhgap11a,1871,1256,2918,1906,1663,2044,2002,2230,452
Arhgap15,2286,4308,3155,3679,2629,4135,4501,3608,4301
Arhgap17,1844,1698,2072,2392,2195,1170,943,0,1062
Arhgap18,1612,1264,1670,1293,1235,2359,1738,1734,2317
Arhgap19,979,469,1332,1011,1338,914,2103,1,639
Arhgap23,134,75,311,116,289,285,343,0,196
Arhgap25,1174,636,1289,177,1284,804,2093,1981,2555
Arhgap26,449,536,411,762,1301,1619,1122,385,1746
Arhgap27,1163,930,671,583,1244,1073,1244,689,1454
Arhgap30,2896,3479,4165,4355,4418,4957,4827,4639,10286
Arhgap39,481,450,465,726,191,563,1,1179,328
Arhgap4,852,1030,864,766,415,444,1594,699,1706
Arhgap5,313,487,181,184,497,353,1358,0,814
Arhgap9,2963,2064,1916,2550,2112,2364,2639,1561,3935
Arhgdia,6240,7789,9032,9480,11125,9170,11651,7350,12284
Arhgdib,16494,21603,19354,19638,22140,16952,21386,16654,20631
Arhgef1,4754,5322,4662,4792,7012,6468,10907,7049,13766
Arhgef18,1464,1542,1668,1936,3061,2550,1280,1436,2379
Arhgef2,2035,1618,2555,2154,3095,2340,1886,3201,1378
Arhgef3,2065,1309,1388,319,121,0,3176,3253,3884
Arhgef39,458,501,653,563,586,141,0,1,646
Arhgef6,2712,2734,2912,1626,2346,2523,4827,3794,4499
Arhgef7,204,152,225,250,335,242,200,0,218
Arid1a,679,1044,1348,1019,1793,1519,1013,1269,817
Arid1b,1736,1603,3122,1635,1320,1174,1318,3431,2999
Arid2,1673,1454,2026,1959,1371,913,1832,629,2402
Arid3a,367,286,238,251,338,562,133,0,304
Arid4a,1269,903,968,399,1187,836,1427,1666,1623
Arid4b,793,1418,1092,1970,1538,1183,2090,2127,3006
Arid5a,3227,2665,2953,5326,3655,3425,4183,2454,2169
Arih1,1951,3013,3237,2749,2578,4361,2955,1004,3708
Arih2,1106,1350,1747,910,1247,1756,1633,2003,1491
Arl1,1630,1771,2056,1891,1846,1990,1100,508,1395
Arl11,916,826,781,176,195,0,446,310,137
Arl14ep,556,289,319,358,170,36,987,721,983
Arl16,300,98,135,488,216,321,462,1577,359
Arl2,463,647,622,599,584,262,449,291,460
Arl2bp,2004,1914,2376,2252,3260,3076,3795,5259,3782
Arl3,167,337,338,201,310,434,530,1,145
Arl4a,282,233,486,508,324,558,1814,1204,1234
Arl5a,576,1269,1418,1454,3137,955,1433,1043,2546
Arl5b,119,148,339,374,321,452,417,1,684
Arl6,273,131,326,406,224,122,329,490,113
Arl6ip1,9855,13128,14424,9274,9608,8585,18214,15403,16647
Arl6ip4,1096,1116,1407,1219,808,1409,899,582,1004
Arl6ip5,1891,1862,1630,1641,1809,2216,1624,2436,1790
Arl6ip6,385,657,591,734,604,662,102,0,403
Arl8a,120,317,366,549,785,349,614,770,467
Arl8b,2970,2855,3871,2363,2668,2406,3163,1338,1865
Armc1,1098,845,1348,911,1456,1341,1151,636,1942
Armc10,853,1114,1482,781,1366,1740,904,0,928
Armc5,576,1169,974,622,1287,406,637,1503,488
Armc6,0,188,312,154,332,170,109,560,161
Armc7,348,236,310,54,259,1325,1081,0,202
Armc8,676,896,774,321,939,386,953,801,279
Armc9,183,278,291,304,354,676,374,1,38
Armcx1,290,233,151,300,192,0,231,929,0
Armcx2,263,168,562,177,168,493,324,424,473
Armcx3,218,676,549,328,598,0,353,0,324
Armcx5,511,299,182,127,109,6,583,568,186
Arnt,343,631,1041,447,2068,292,1202,1,2310
Arntl,363,282,1286,394,1068,2,1870,2683,1909
Arpc1a,1033,1385,1408,1052,972,1191,1704,912,1052
Arpc1b,5608,8615,10006,12738,12029,10097,10252,8015,11288
Arpc2,8241,11279,12146,13077,15643,13151,15025,7459,11550
Arpc3,2110,2998,3691,3428,3364,3315,2805,4324,2928
Arpc4,3181,4255,4435,3909,3648,3204,4056,2254,3146
Arpc5,5282,7658,7511,8818,9660,8834,15782,9891,11587
Arpc5l,1629,2291,2048,1600,1793,1589,2968,875,1836
Arpp19,1664,2286,1996,2174,2042,1927,2530,2587,1694
Arrb1,520,38,282,139,162,0,1051,1711,835
Arrb2,667,698,784,1272,1727,1497,1124,1001,1791
Arrdc1,904,997,1331,1180,1882,1595,1543,1214,2292
Arrdc3,240,1306,486,319,874,375,279,1,687
Arrdc4,77,182,374,450,883,205,1705,1813,4422
Arsa,267,293,377,511,1025,193,500,2,771
Arsb,607,474,802,313,1374,1318,1018,369,674
As3mt,1036,1369,1399,1147,919,625,928,394,1432
Asah1,1700,1387,1097,1491,2164,1411,1850,561,167
Asap1,1634,430,732,515,344,102,758,1009,407
Asb13,33,625,413,200,640,739,558,969,186
Asb3,377,584,904,186,1073,927,265,1731,1243
Asb6,468,532,539,467,870,557,583,1311,447
Asb8,1066,559,1314,1145,1446,413,1712,535,1265
Ascc1,441,739,832,932,749,1220,1100,542,1042
Ascc2,1109,1592,1398,1261,1729,2005,2074,70,842
Ascc3,654,451,986,856,851,0,2180,1420,3048
Asf1a,1042,1132,1461,867,1218,1154,708,286,825
Asf1b,335,1475,1738,1353,2001,758,3611,1651,1051
Ash1l,650,745,692,590,609,719,510,1356,1362
Ash2l,2208,2401,2766,2203,3258,3025,3143,1880,1132
Asl,538,582,658,576,890,489,1182,1714,395
Asna1,197,558,459,387,632,518,602,283,552
Asnsd1,272,205,301,255,179,186,296,26,207
Asph,537,661,1172,197,775,712,444,259,1693
Aspm,685,526,1332,101,394,12,1261,552,1759
Aspscr1,1150,953,1174,1664,1392,1391,1082,1682,1897
Asrgl1,1412,1270,1732,1566,1789,1158,1310,247,482
Ass1,524,510,528,348,244,45,237,284,164
Asun,1355,1504,1835,1313,1641,1847,2068,1243,1234
Asxl1,1638,1120,2187,812,2015,1265,1229,1442,1358
Asxl2,1152,733,949,615,344,947,1595,2616,5
Atad1,1068,1598,2272,1427,1940,1680,2849,657,1335
Atad2,2790,1978,4309,3454,2252,1737,3074,1157,4034
Atad2b,1424,140,924,627,920,705,601,1360,1173
Atad3a,1713,2058,2824,2163,2039,2252,2246,525,2155
Atad5,1269,899,1248,612,1390,203,1347,15,409
Atat1,206,117,138,124,38,436,306,0,167
Ate1,776,800,719,264,280,874,869,2227,1308
Atf1,546,852,1031,596,481,345,701,412,322
Atf2,618,1596,1739,1381,1150,1458,1148,832,2041
Atf4,353,570,977,659,607,1318,1047,1129,697
Atf6,810,1251,1363,1018,758,2557,2843,1649,317
Atf6b,1185,1348,1950,1395,2864,2480,1931,701,1146
Atf7,374,1408,521,713,1274,508,367,1,757
Atf7ip,3069,3677,2278,4069,4158,2280,4478,3685,5322
Atg10,185,267,427,104,572,130,195,465,216
Atg101,1024,1448,1266,693,1071,913,1888,219,784
Atg12,950,2120,1548,921,1875,1702,1319,638,786
Atg13,1444,985,1247,1154,1662,1536,2423,1786,1434
Atg14,1278,744,382,1004,646,286,8,347,1119
Atg16l1,141,411,536,0,800,472,1150,0,777
Atg16l2,360,247,208,1,207,510,148,1178,655
Atg2a,712,190,663,1086,810,550,963,1572,316
Atg2b,854,523,905,432,259,1386,588,0,1011
Atg3,941,778,1056,1352,1186,2048,830,1106,955
Atg4a,434,539,572,399,467,233,660,112,517
Atg4b,627,798,1500,2049,1738,829,2061,1213,1396
Atg4d,188,262,438,278,620,788,828,354,531
Atg5,424,1019,1216,1067,956,1492,710,813,1218
Atg7,1143,1047,1382,881,1419,1710,2000,1222,1536
Atg9a,146,598,330,490,891,1824,1110,1108,687
Athl1,185,410,555,411,224,503,446,0,1175
Atic,622,452,745,456,514,570,473,416,602
Atl2,833,1412,985,894,972,1152,1631,2022,1384
Atl3,382,213,453,414,313,770,109,197,167
Atm,498,432,702,636,317,0,1230,0,591
Atmin,761,1094,1307,1209,2189,1254,3205,569,1975
Atox1,434,737,796,763,716,1024,642,880,620
Atp10a,856,548,1631,617,540,784,1175,0,271
Atp11b,3174,2905,4810,6183,6846,4548,4210,3560,5543
Atp11c,594,531,1164,693,1516,837,779,0,534
Atp13a1,2338,2139,2792,3708,2929,1145,1880,1850,2151
Atp13a2,4343,4176,4666,3027,5925,3165,1381,2866,1659
Atp13a3,1832,1597,2389,2081,2498,2395,3172,2695,3306
Atp1a1,3177,3468,4127,765,1461,2610,2405,5844,3637
Atp1a3,913,2406,1875,4161,7521,1176,941,2,90
Atp1b3,6372,7039,7412,5960,6175,6255,6653,2902,5774
Atp2a2,1975,4655,5493,6256,9599,3678,8187,5313,7758
Atp2a3,3889,5585,4916,7862,13020,11603,12320,11756,11178
Atp2b1,770,946,731,826,553,720,2957,873,4338
Atp2b4,540,851,940,352,602,65,26,515,632
Atp2c1,396,469,1060,1220,1043,988,2345,0,1153
Atp5a1,15917,15182,23398,16624,17108,18395,18586,14855,19723
Atp5b,21539,28514,34542,29086,27711,28857,34544,20602,23045
Atp5c1,6406,7867,7501,5636,5662,5849,6288,7087,5162
Atp5d,2502,2946,3303,2920,2494,2677,4380,3190,3275
Atp5e,784,1099,1331,1200,981,875,792,739,676
Atp5f1,4856,5010,6921,5464,6970,6786,6659,6193,6324
Atp5g1,1799,2092,2955,2683,2339,2036,2209,1562,2005
Atp5g2,526,905,1058,405,532,701,676,883,618
Atp5g3,2481,3615,3763,4484,3115,2360,3428,3790,3750
Atp5h,2059,2769,3134,3074,2288,2038,2851,2117,2839
Atp5j,2675,3641,3812,3584,3186,2926,3229,2360,3940
Atp5j2,906,1358,1431,1163,1370,1437,1383,991,1501
Atp5k,252,402,431,415,324,247,252,270,365
Atp5l,490,598,756,668,488,624,552,498,506
Atp5o,2443,3285,3600,2320,2659,2102,3418,2009,2666
Atp5s,215,425,329,198,41,622,35,558,143
Atp5sl,641,583,574,490,1091,673,335,479,418
Atp6ap1,3514,4885,4320,5685,7171,5166,4850,2664,4749
Atp6ap2,1703,1400,2465,2340,3439,3155,1480,939,3708
Atp6v0a2,1072,1595,1562,1747,2290,1778,3312,789,1561
Atp6v0b,886,1008,979,762,1336,814,625,161,839
Atp6v0c,1083,1717,1498,1331,1451,1847,1477,1665,1390
Atp6v0d1,593,982,1257,1318,1373,1006,861,906,1650
Atp6v0e,1830,2634,2459,3272,3660,3379,2919,3026,2004
Atp6v1a,1609,1244,1679,1577,1747,1545,1514,825,2424
Atp6v1b2,2051,2647,1932,3618,4114,3508,3803,4615,2605
Atp6v1c1,1555,1388,1495,1422,1983,1292,2631,1561,2457
Atp6v1d,1097,1911,1406,1416,1173,628,1766,1984,1661
Atp6v1e1,1361,1707,1388,1227,1782,1319,1300,1657,2264
Atp6v1f,1150,1409,1806,1990,2105,2425,2185,2452,2644
Atp6v1g1,1466,1857,2103,2780,1856,1645,2245,1721,1651
Atp6v1h,1033,1959,1890,2075,2702,2150,2436,1321,1018
Atp7a,276,613,241,472,698,0,451,9,1119
Atp8a1,405,408,628,856,516,0,3021,82,1913
Atp8b2,1532,807,1281,947,193,728,3199,326,811
Atp8b4,2627,3221,2083,6486,5952,3181,7069,3933,3730
Atp9b,1144,725,1024,1369,834,671,1884,302,1472
Atpaf1,620,659,550,474,336,375,925,1224,442
Atpaf2,602,677,844,926,910,1697,1020,1022,1644
Atpif1,1543,1956,2175,1851,1795,1669,1112,1014,1448
Atr,251,48,908,1064,871,232,613,0,550
Atraid,796,1165,1057,611,738,841,1484,1131,1568
Atrip,488,442,692,327,919,919,1279,327,879
Atrnl1,215,289,277,348,280,0,1196,722,1436
Atrx,1824,2832,3058,2389,3056,2486,3123,2705,2351
Atxn10,3879,4410,5728,6147,7412,6401,3668,5864,4366
Atxn2,886,367,789,1053,781,321,1363,1602,1493
Atxn2l,829,946,752,875,1050,545,1016,1068,1061
Atxn3,128,550,883,274,1047,790,479,1375,610
Atxn7,99,204,215,228,164,468,1208,0,1030
Atxn7l1,385,754,618,885,1167,776,826,1326,1307
Atxn7l2,200,189,331,291,280,409,374,133,274
Atxn7l3,253,72,365,630,330,374,568,56,332
Atxn7l3b,1856,1698,1817,2192,2713,2294,2237,3024,2812
AU019823,206,331,524,500,478,419,520,1097,538
AU020206,80,164,185,110,223,324,221,548,139
AU022252,139,169,347,283,494,525,272,1202,454
AU040320,650,964,1090,760,856,917,2856,3355,3081
Auh,767,887,994,1048,2063,1961,1251,1712,505
Aup1,1361,1531,1731,1584,2046,1555,1678,1373,1993
Aurka,1395,1028,2898,1009,1228,623,2603,1855,753
Aurkaip1,909,876,1227,1122,966,866,1700,1036,1088
Aurkb,2338,3890,4336,1934,2523,1481,1866,2392,968
Aven,261,656,607,498,350,278,995,1,241
Avl9,1212,1079,739,503,440,971,814,1803,1345
AW112010,918,1336,765,1163,2414,1758,3951,2444,2307
AW209491,440,629,828,742,671,705,1211,0,164
AW549877,182,755,889,188,265,940,919,2195,1638
Axin1,2851,1436,2523,2302,2873,2666,4448,3582,5953
Azi2,829,586,1141,709,1488,1555,2856,1266,1697
Azin1,2194,2184,3665,3909,3580,1082,2501,9,2674
B230118H07Rik,120,273,337,511,248,614,308,551,832
B230219D22Rik,955,821,1525,2793,1726,1655,2898,2021,1787
B230354K17Rik,426,130,182,217,390,0,560,0,271
B2m,20652,35229,25038,27794,37150,34659,44501,51704,44538
B3galnt2,1061,918,1208,947,1763,1389,337,1,1958
B3galt6,188,325,553,218,382,260,324,668,192
B3gat3,292,251,329,324,543,723,282,481,639
B3glct,298,76,444,199,315,34,378,944,783
B3gnt1,505,744,426,220,72,108,955,736,469
B3gnt5,1805,2293,1805,1380,379,694,1308,0,55
B4galnt1,3047,3694,2506,4285,2670,1602,4758,2621,4698
B4galt1,1148,1654,1481,968,1659,713,2024,1223,499
B4galt3,504,287,451,237,137,683,520,0,451
B4galt5,261,254,334,424,429,251,258,147,187
B4galt7,548,771,369,329,533,348,881,1218,886
B630005N14Rik,625,429,618,307,287,1546,292,1369,1422
B930041F14Rik,52,380,161,284,151,227,457,575,99
B9d2,1254,1207,1280,387,922,574,477,368,153
Babam1,1011,1576,1529,920,1094,940,1787,1722,1391
Bace1,545,804,872,982,1351,376,423,1,427
Bad,393,533,475,372,632,607,564,449,502
Bag1,2808,3415,3806,2426,3183,3584,5606,4639,7192
Bag2,372,682,813,634,693,614,164,419,589
Bag4,435,139,633,941,799,522,545,202,999
Bag5,1142,1303,1277,999,1304,1451,940,847,829
Bag6,707,768,886,971,1293,867,673,1651,1114
Bahd1,181,201,339,636,1019,440,433,288,183
Baiap2,498,397,388,231,423,258,315,779,415
Baiap3,133,201,200,84,477,599,209,933,707
Banf1,3220,3633,4296,4087,3181,3196,2503,2238,2644
Banp,273,448,818,232,474,423,562,370,883
Bap1,2633,2193,3592,2724,3830,1235,2469,1497,2608
Basp1,256,438,298,326,320,100,629,711,535
Batf,235,496,270,283,439,296,970,201,791
Bax,360,460,470,410,595,641,690,463,542
Baz1a,813,1410,1088,1465,1397,514,1239,507,974
Baz1b,2486,2383,2797,1742,1448,2907,2495,620,1858
Baz2a,217,1128,791,481,498,548,478,1232,1348
Baz2b,1348,1363,1346,1181,1129,914,559,1178,2428
Bbip1,221,504,516,264,302,384,444,256,171
Bbs9,529,932,485,572,818,651,435,783,376
Bbx,626,1244,770,420,460,854,1003,508,1921
BC002059,289,366,267,115,127,697,9,0,247
BC003331,893,930,800,493,1054,1018,1423,0,742
BC003965,324,701,609,807,666,577,738,714,539
BC004004,1515,1966,1957,1495,1677,1360,869,1276,1319
BC005537,551,739,606,548,660,590,340,2211,889
BC005624,537,1170,1388,1217,1352,1615,1105,1277,1315
BC017158,568,654,606,398,713,617,714,140,719
BC017643,2850,2772,3709,2397,2487,2414,2660,1923,2421
BC023829,994,361,639,376,512,666,1173,646,1020
BC029214,49,242,224,283,235,128,175,115,231
BC029722,245,142,188,224,137,71,262,602,522
BC030867,209,423,578,440,335,0,278,102,298
BC031181,695,808,883,1228,1230,1143,1136,1156,913
BC035044,5935,7929,7613,7323,4754,4650,637,871,355
BC052040,349,306,171,111,250,344,326,459,309
BC055324,781,1171,1228,388,314,1168,644,1,0
BC064078,267,906,566,1066,1566,737,793,291,615
BC147527,208,290,169,154,283,225,468,0,131
Bcap29,1750,2209,2240,2396,1968,439,795,854,1606
Bcap31,4501,5790,6182,4846,5965,4530,7288,9000,6305
Bcas2,1072,1663,1841,2006,1947,1744,1352,952,1677
Bcas3,600,1807,1151,742,1720,2395,1572,1181,681
Bcat2,582,940,798,679,654,324,590,665,354
Bccip,1348,2071,2031,1504,2105,2166,2420,1642,1734
Bcdin3d,121,162,127,315,143,75,176,0,183
Bckdha,1697,1360,1803,2017,1072,1398,940,1361,696
Bckdhb,150,302,318,213,126,353,0,443,0
Bckdk,1648,2728,3589,3153,2697,2741,3588,1511,2227
Bcl10,509,655,957,792,579,311,1329,958,864
Bcl11a,2243,2106,1885,1341,783,1737,214,152,218
Bcl2,2648,2817,3279,11373,13949,16783,11480,17166,12083
Bcl2l1,228,125,316,84,558,477,1617,796,1100
Bcl2l11,113,697,743,340,318,0,2845,829,377
Bcl2l12,217,231,346,183,252,299,117,182,284
Bcl2l13,1421,1021,1810,726,1297,949,2136,1275,1419
Bcl3,257,608,94,153,767,304,3,258,192
Bcl7b,762,782,897,749,1158,1674,713,1085,1217
Bcl7c,900,756,981,777,978,586,915,1230,2194
Bclaf1,2022,4232,3936,3902,4976,3595,4170,3581,4959
Bcor,621,1071,976,1638,2083,2647,262,503,2257
Bcs1l,250,295,513,459,541,351,541,0,254
Bdh1,116,248,276,422,397,396,244,424,1070
Bdp1,595,383,521,897,262,196,509,79,159
Becn1,1491,1629,2275,1810,2389,2384,3734,2162,4129
Bend5,301,227,220,67,243,73,279,932,382
Bet1,613,1140,800,532,828,299,1396,854,542
Bet1l,114,427,605,429,552,655,973,843,383
Bfar,988,1449,1212,1217,1310,1677,1812,0,831
Bhlhb9,1348,773,2040,1212,1796,1007,2821,2319,2161
Bicd2,827,339,966,832,1903,795,1059,458,1509
Bid,1208,2964,2389,2632,2225,2417,511,429,460
Bin1,2325,2228,2387,1382,1433,751,1635,615,1019
Bin2,1655,2899,2647,6345,8702,7331,5174,7805,5719
Bin3,788,1250,1075,1178,1360,1787,950,343,723
Birc2,1062,537,765,805,1245,2036,2268,109,1363
Birc3,862,722,615,220,108,275,3429,3528,1149
Birc5,1460,2420,2993,1076,1643,764,2908,965,1785
Birc6,764,1524,831,678,982,7,784,2000,2485
Blcap,466,278,496,323,276,553,603,494,703
Blm,608,955,912,652,485,688,668,236,455
Blmh,2763,3127,3675,1696,3163,3672,2271,2548,2013
Bloc1s2,891,1769,1292,1263,1058,784,588,762,501
Bloc1s3,255,301,218,173,238,0,306,3,498
Bloc1s4,135,377,301,344,310,399,246,154,533
Bloc1s5,359,626,432,298,264,570,611,6,619
Bloc1s6,798,1425,995,890,1257,1736,1505,902,1253
Blvra,413,553,699,404,473,1076,857,657,293
Blzf1,561,504,567,371,441,193,408,1109,184
Bmi1,1385,1369,1975,1121,992,1216,1578,1455,3389
Bmp2k,378,570,341,493,718,373,337,884,448
Bms1,821,968,1834,1890,2892,859,1465,75,189
Bmyc,454,466,428,290,306,333,150,223,126
Bnip1,304,430,367,380,93,405,423,388,215
Bnip2,1043,1074,1953,1686,2163,2323,2258,1645,1576
Bnip3,741,764,623,404,815,376,102,416,261
Bnip3l,1546,1525,2387,2783,2834,3526,4464,6685,3898
Bod1,278,845,703,326,378,105,504,1390,244
Bod1l,262,629,563,392,691,322,730,1453,1565
Bola1,252,598,525,446,524,242,141,128,470
Bola2,262,310,489,394,341,199,284,297,190
Bola3,367,664,501,508,776,684,525,350,458
Bop1,1625,1855,2599,3359,2913,2019,2841,992,2271
Bora,274,1168,730,492,851,365,1691,0,832
Bpgm,367,580,274,281,431,615,505,0,386
Bphl,1005,1485,1256,1094,1042,1521,1110,809,518
Bpnt1,273,276,277,379,584,624,511,466,776
Bptf,446,647,529,445,588,1117,1072,1273,1406
Braf,152,411,337,175,242,414,842,2268,604
Brap,1079,907,983,1260,1638,2079,1510,2277,1394
Brat1,1064,1041,894,1558,1232,666,470,1757,2037
Brca1,1647,1131,1258,930,1181,0,992,0,713
Brca2,1401,492,1020,718,484,6,608,667,1030
Brcc3,726,1502,1334,1194,1156,1792,1616,1,1156
Brd1,1995,962,1327,2463,1547,475,870,493,1023
Brd2,3142,4207,5294,3490,4225,4572,6085,6737,3967
Brd3,1196,1536,1425,800,1140,1812,779,851,1190
Brd4,2170,1622,2491,2337,3156,1318,1495,2450,2591
Brd7,1378,1889,2659,1182,2302,1827,2703,3087,1941
Brd8,2988,2806,2822,1940,2075,1600,4648,639,2078
Brd9,273,310,654,420,632,488,849,2171,422
Bre,546,814,1019,749,1770,408,1350,0,124
Brf1,873,880,1316,1156,1368,1861,1728,2027,1642
Brf2,264,203,329,285,192,165,151,106,187
Bri3bp,583,816,723,1164,721,733,678,637,912
Brip1,1208,1364,1767,600,583,1,507,1312,30
Brip1os,1295,1094,1991,928,1117,952,1346,1386,1304
Brix1,2613,2312,2741,1854,2356,2682,1692,1919,1699
Brk1,2142,2859,3077,2343,2695,2778,2712,2133,2596
Brms1,620,692,1001,816,1018,2119,1313,477,677
Brms1l,212,351,325,504,325,246,337,0,1477
Brox,1087,1672,1289,1510,1095,1134,1717,1819,1825
Brpf1,1152,1398,1908,1619,1359,968,2032,877,1719
Brwd1,696,1106,1015,1138,301,757,796,1,1034
Bscl2,1283,847,1288,1762,1225,2315,1468,1197,2065
Bsdc1,207,477,255,413,156,325,679,379,284
Bsg,2844,5318,4678,4125,5416,3704,5157,3432,3431
Bsn,534,492,439,822,391,1164,0,0,185
Bst2,1353,1597,1203,1018,905,552,394,228,355
Btaf1,885,1219,1743,2919,1653,2366,804,769,1001
Btbd1,1706,1958,2434,1746,2517,1349,3099,1859,3617
Btbd10,162,501,547,318,304,230,851,580,243
Btbd2,730,810,1042,876,1220,1462,1668,1805,2539
Btbd6,263,284,251,76,335,167,452,378,508
Btbd7,267,140,279,264,168,55,200,24,560
Btbd9,1329,1279,901,429,1512,1356,1810,1027,3120
Btd,154,386,461,459,354,0,309,918,208
Btf3,3064,4024,4514,3577,3313,3835,3246,2751,2611
Btf3l4,554,656,755,700,592,571,730,525,629
