Gene,A1,A2,A3,B1,B2,B3,C1,C2,C3
Rpl12-ps1,0,0,0,0,0,1,1,1,0
n-R5s210,0,0,0,0,0,0,0,0,0
Vwa3b,0,3,0,0,0,0,0,0,0
RP23-259P18.1,0,0,0,0,0,0,0,0,0
Cnga3,0,0,0,0,0,0,0,0,0
RP23-271C13.1,0,0,0,0,0,0,0,0,0
Inpp4a,97,22,10,5,89,12,31,93,280
4930439A04Rik,0,0,0,0,0,0,60,0,0
RP23-271C13.2,0,0,0,0,0,0,33,0,0
Coa5,1922,2314,3508,2781,5241,4907,4402,2736,3692
Unc50,1078,1186,1140,1250,1051,1621,617,337,693
Mgat4a,532,788,880,635,528,299,1734,2349,2070
RP23-285H9.2,0,0,0,0,0,0,0,0,0
4930594C11Rik,0,1,0,0,0,0,0,0,0
2010300C02Rik,0,119,52,97,462,1336,337,503,190
4930556I23Rik,0,0,0,0,0,0,0,0,0
RP23-402K6.2,0,0,0,0,0,0,0,0,0
RP23-21P10.1,0,0,0,0,52,0,0,0,0
Tsga10,119,418,235,129,96,0,156,0,0
Gm26805,0,0,0,0,0,0,0,0,0
Lipt1,43,40,139,17,170,64,0,0,207
Mitd1,311,399,308,369,317,683,1256,689,293
Mrpl30,654,1115,889,819,977,786,626,958,748
Lyg2,0,0,0,0,0,0,0,0,0
Gm15457,0,0,0,0,0,0,0,0,0
Lyg1,0,0,0,0,0,0,0,0,0
Gm23409,0,0,0,0,0,0,0,0,0
Txndc9,854,1299,1312,936,1691,1460,1420,1181,567
Eif5b,505,910,1057,512,1118,1686,1147,1103,758
Rev1,421,216,526,212,410,180,466,0,540
RP23-195A24.4,0,0,12,0,0,0,0,0,0
RP23-195A24.5,0,0,0,0,0,0,0,0,0
Aff3,3239,3461,3727,6061,4855,5572,1185,3315,3117
Gm16150,0,0,0,101,39,0,0,0,0
Gm16151,0,0,0,46,0,0,0,0,0
Gm16152,3,0,0,50,0,0,0,0,0
RP24-390D21.4,22,0,5,0,62,120,24,0,0
RP24-187B13.4,0,0,0,0,0,0,0,0,0
RP24-187B13.3,0,0,0,0,0,0,0,0,0
Lonrf2,0,2,0,0,0,0,0,0,0
Chst10,255,59,78,1,0,0,283,0,0
RP23-101P2.3,0,0,0,0,0,0,0,0,0
RP23-101P2.5,0,0,0,0,0,0,0,0,0
Nms,0,0,0,0,0,0,0,0,0
Pdcl3,655,798,941,520,748,1046,1286,717,1163
RP23-101P2.6,0,0,0,0,0,0,0,0,0
RP24-226L19.1,0,0,0,0,0,0,0,0,0
RP24-226L19.2,0,0,0,0,0,0,0,0,0
Mir6349,0,0,0,0,0,0,0,0,0
Npas2,0,0,74,0,0,0,234,3,687
Gm20428,0,0,0,0,0,0,0,0,0
Gm3617,0,0,5,0,0,0,0,0,0
Rpl31,2051,2670,2906,2386,1960,1886,2162,1930,1911
Tbc1d8,884,1003,319,584,609,0,21,2,0
RP24-539E18.5,0,0,0,0,0,0,0,0,0
Gm24826,0,0,0,0,0,0,0,0,0
Cnot11,899,1209,1536,1098,1223,1032,1537,1063,1385
Gm15832,0,0,0,9,0,0,0,0,0
Snord89,0,0,1,0,0,0,0,0,0
Rnf149,488,666,563,691,862,804,614,356,2
Gm23722,0,0,0,0,0,0,0,0,0
RP24-505E24.2,0,0,0,0,0,0,0,0,0
Creg2,0,0,0,0,0,0,0,0,0
D930019O06Rik,0,0,0,0,0,0,0,0,0
Rfx8,103,12,0,0,0,0,0,0,0
Gm3646,0,0,0,0,0,0,0,0,0
1700066B17Rik,0,0,0,0,0,0,0,0,0
Map4k4,546,956,380,646,424,626,409,253,1074
RP24-127D13.5,0,0,0,0,0,0,0,0,0
Il1r2,159,51,65,413,1384,983,0,1955,119
Gm16894,0,0,0,0,0,0,0,0,0
RP24-127D13.2,0,0,0,0,0,0,0,0,0
RP24-317P24.2,0,0,0,0,0,0,0,0,0
Il1r1,2117,1053,1801,1454,2210,2092,1544,0,1067
RP24-317P24.1,0,0,0,0,0,0,0,0,0
Il1rl2,0,189,1,104,118,0,0,0,430
RP23-100P14.3,0,0,0,0,0,0,0,0,36
Il1rl1,0,148,40,0,0,0,4638,3328,3969
Il18r1,292,85,192,823,156,343,4837,1011,4055
Il18rap,2863,2633,2568,2261,389,1709,2273,0,2582
RP23-346B12.3,0,0,0,0,0,0,0,0,0
Slc9a4,0,0,0,0,0,0,0,0,0
RP23-346B12.4,0,0,0,0,0,0,0,0,0
Slc9a2,161,153,49,0,0,0,260,0,0
RP23-413K6.3,0,0,0,0,0,0,0,0,0
RP23-413K6.4,0,27,0,0,0,0,0,0,0
Mfsd9,45,84,28,0,0,0,183,0,0
Tmem182,0,0,0,0,0,0,0,0,0
Gm5973,0,0,0,0,0,1,0,0,0
RP24-532K6.1,0,0,0,0,0,0,0,0,0
Gm28634,0,0,0,0,0,0,0,0,0
Gm29260,0,0,0,0,0,0,0,0,0
Gm5267,0,0,0,0,0,0,0,0,0
Gm8176,0,0,0,0,0,0,0,0,0
Gm9915,0,0,0,0,0,0,0,0,0
Gm29664,0,0,0,0,0,0,0,0,0
Gm28175,0,0,0,0,0,0,0,0,0
Gm28140,0,0,0,0,0,0,0,0,0
RP23-480H8.1,0,0,0,0,0,0,0,0,0
Pantr1,0,0,0,0,0,0,0,0,0
RP23-71K9.3,0,0,0,0,0,0,0,0,0
Gm20646,0,0,0,0,0,0,0,0,0
Pou3f3,0,0,0,0,0,0,0,0,0
Pantr2,0,0,0,0,0,0,0,0,0
Gm28525,0,0,0,0,0,0,0,0,0
Mrps9,521,851,936,552,767,626,1314,157,609
Gm23126,0,0,0,0,0,0,0,0,0
Gpr45,10,46,14,5,51,13,23,0,0
Gm24001,0,0,0,0,0,0,0,0,0
Tgfbrap1,342,310,604,264,950,1143,415,0,428
Gm28782,0,0,0,0,0,0,0,0,0
8430432A02Rik,0,0,0,0,4,0,0,0,0
AI597479,615,608,559,224,714,889,903,0,335
Fhl2,0,23,13,140,109,123,194,957,378
Gm8210,0,0,1,1,1,0,6,0,4
Gm29040,0,0,0,0,0,0,0,0,0
Gm29610,0,0,0,0,0,0,0,0,0
Gm29041,0,0,0,0,0,1,0,0,0
Nck2,153,406,439,456,190,279,1304,464,1698
RP23-389C9.3,0,0,0,0,0,0,0,0,0
RP23-435E15.3,0,2,0,4,1,0,0,1,0
1500015O10Rik,0,0,0,0,0,0,0,0,0
Gm29155,0,0,0,0,0,0,0,0,0
Gm29157,0,0,0,0,0,0,0,0,0
Gm29156,0,0,0,0,0,0,0,0,0
Uxs1,680,612,765,558,316,759,263,0,714
Gm16103,1,0,0,0,0,1,1,29,3
Gm19587,38,2,4,4,5,7,7,3,7
Gm8241,0,0,0,0,0,0,0,0,0
Gm26352,0,0,0,0,0,0,0,0,0
Gm24180,0,0,0,0,0,0,0,0,0
Tpp2,2227,1702,3122,1121,3573,1912,2251,2628,3259
Mettl21c,0,0,0,0,0,0,0,0,0
Gm15838,0,0,0,0,0,0,0,0,0
Gm8251,0,0,0,0,0,0,0,0,0
Tex30,298,878,605,505,468,451,438,0,596
Gm29247,0,0,0,0,0,0,0,0,0
Kdelc1,674,260,475,455,426,296,89,0,170
Bivm,140,241,191,92,204,339,257,0,27
Ercc5,390,381,196,237,0,305,486,161,657
Mettl21e,0,0,0,0,0,0,0,0,0
Gm15833,0,0,0,0,0,0,0,0,0
Gm5700,0,0,0,0,0,0,0,0,0
Gm28893,0,0,0,0,0,0,0,0,0
Txn-ps1,1,1,0,1,0,1,0,2,0
Gulp1,131,0,0,0,0,198,297,0,0
RP23-68D4.1,0,0,0,0,0,0,0,0,0
Gm16102,0,0,0,0,0,0,0,0,0
4930521E06Rik,0,0,0,0,0,0,0,0,0
RP24-541P18.1,0,0,0,0,0,0,0,0,0
Gm3489,0,0,0,0,0,0,0,0,0
Gm19480,0,0,0,0,0,0,0,0,0
Gm3496,0,0,0,0,0,0,0,0,0
Gm5268,1,1,1,0,0,2,0,0,1
Col3a1,0,0,0,0,0,0,0,0,0
Col5a2,0,0,0,0,0,0,0,0,0
RP24-370G18.1,0,0,0,0,0,0,0,0,0
Gm8296,0,0,0,0,0,0,0,0,0
Gm7063,0,0,1,1,0,0,0,0,1
Gm8304,0,0,0,0,0,0,0,0,0
Gm23216,0,0,0,0,0,0,0,0,0
Gm23974,0,0,0,0,0,0,0,0,0
Gm8307,0,0,0,0,0,0,0,0,0
Gm23984,0,0,0,0,0,0,0,0,0
Gm28903,0,0,0,0,0,0,0,0,0
Wdr75,963,676,1398,926,886,1305,1336,896,970
Gm28906,0,0,0,0,0,0,0,0,0
Gm5526,7,8,11,24,25,18,42,26,31
Gm5269,0,0,0,0,0,0,0,0,0
Gm18303,0,0,0,0,0,0,0,0,0
Slc40a1,0,492,59,153,143,154,0,675,372
Gm9496,0,0,0,0,0,0,0,0,0
Rpl23a-ps1,0,0,0,0,0,0,0,0,0
Gm3852,0,0,0,0,0,0,0,0,0
Gm4776,0,0,0,0,0,0,0,0,0
Gm18849,0,0,0,1,0,0,1,0,0
Dnah7b,0,0,0,0,0,0,0,0,0
n-R5s211,0,0,0,0,0,0,0,0,0
Gm8326,5,3,10,10,10,4,5,6,4
Dnah7c,12,0,2,0,16,10,0,0,0
Slc39a10,1519,1154,2076,1382,1787,3329,1143,2083,1776
Gm28151,0,0,0,0,0,0,0,247,26
RP24-287C2.1,0,0,0,0,0,0,0,0,0
Gm28527,0,0,0,0,0,0,0,0,0
Gm28825,0,0,0,0,0,0,0,0,0
Gm28826,0,0,0,0,0,0,0,0,0
Gm4852,0,3,0,0,1,0,0,1,0
RP23-240G10.1,0,0,0,0,0,0,0,0,0
Mir6350,0,0,0,0,0,0,0,0,0
Gm18117,0,0,0,0,0,0,0,0,0
RP23-241J21.2,0,0,0,0,0,0,0,0,0
Gm8337,6,6,10,8,3,4,8,7,10
Gm22419,0,0,0,0,0,0,0,0,0
Gm23829,0,0,0,0,0,0,0,0,0
Gm19206,0,0,0,0,0,0,0,0,0
Gm5974,0,0,0,0,0,0,0,0,0
Gm23240,0,0,0,0,0,0,0,0,0
Gm28830,0,0,0,0,0,0,0,0,0
Gm8354,0,0,0,0,0,0,0,0,0
Gm19124,0,0,0,0,0,0,0,0,0
Gm8357,0,0,0,1,0,0,0,0,0
Gm22693,0,0,0,0,0,0,0,0,0
Gm28740,0,0,0,0,0,0,0,0,0
Gm8367,0,0,0,0,0,0,0,0,0
C230029F24Rik,0,0,0,0,0,0,0,0,0
Gm6757,0,0,0,0,0,0,1,0,0
Gm3605,0,0,0,0,0,0,0,0,0
Gm28388,0,0,0,0,0,0,0,0,0
Gm8384,0,0,0,0,0,0,0,0,0
4933411E06Rik,0,0,0,0,0,0,0,0,0
Gm8391,0,0,0,0,0,0,0,0,0
Gm27330,0,0,0,0,0,0,0,0,0
Gm29665,0,0,0,0,0,0,0,0,0
Gm20118,0,0,0,0,0,0,0,0,0
Gm25843,0,0,0,0,0,0,0,0,0
Gm28321,0,0,0,0,0,0,0,0,0
Tmeff2,0,0,0,0,0,0,0,0,0
Gm28322,0,0,0,0,0,0,0,0,0
Gm25736,0,0,0,0,0,0,0,0,0
Gm28319,0,0,0,0,0,0,0,0,0
Gm28320,0,0,0,0,0,0,0,0,0
Gm29325,0,0,0,0,0,0,0,0,0
9330175M20Rik,0,0,0,0,0,0,0,0,0
Sdpr,0,0,0,0,0,0,0,0,0
Gm5253,0,0,0,0,0,0,0,0,0
1700072G22Rik,0,0,0,0,0,0,0,0,0
Nabp1,148,114,131,181,487,531,1402,1824,519
Gm17767,0,0,0,0,0,0,0,0,0
RP23-273G4.2,0,0,0,0,0,0,0,0,0
Gm28055,0,0,0,0,0,0,0,0,0
Myo1b,0,76,14,0,0,0,0,0,0
Gm29453,0,0,0,0,0,0,0,0,0
Gm28323,0,0,0,0,0,0,0,0,0
Gm8419,0,0,0,0,0,0,0,0,0
Gm27607,0,0,0,0,0,0,0,0,0
Gm8420,0,0,1,0,0,0,0,0,0
Stat4,741,922,599,143,601,464,3807,1,2252
Gm28177,0,2,0,0,0,0,5,0,0
Gm3940,4,0,0,0,11,0,12,0,0
Stat1,722,1054,518,951,1616,775,956,1853,1184
Gm18301,63,0,0,0,0,0,0,0,0
Gls,2351,898,2302,2124,3497,2167,1883,1789,2037
Gm5975,0,0,0,0,0,0,0,0,0
Gm23460,0,0,0,0,0,0,0,0,0
Nab1,1838,1595,1549,861,1602,2011,1387,949,694
Gm5976,0,0,0,0,0,0,1,0,0
Rps27a-ps1,36,0,0,2,0,0,0,0,0
Gm553,33,0,0,3,0,0,0,0,0
Gm28178,0,0,0,0,0,0,0,0,0
Gm5527,0,3,5,4,1,1,1,1,6
Tmem194b,428,545,700,523,425,426,361,704,140
RP24-388H6.6,0,0,0,0,0,0,0,0,0
Mfsd6,643,264,353,628,635,701,1198,768,317
Gm29670,0,0,0,0,0,0,0,0,0
Gm28650,0,0,0,0,0,0,0,0,0
Inpp1,202,446,433,61,158,78,699,947,562
Hibch,301,696,781,326,552,329,399,0,462
Gm16107,0,0,0,0,0,0,0,0,0
1700019D03Rik,0,1,1,0,0,0,0,0,0
Mstn,0,0,0,0,0,0,0,0,0
Gm24349,0,0,0,0,0,0,0,0,0
1700019A02Rik,0,0,0,0,0,0,0,0,0
Pms1,304,796,328,297,420,301,363,465,467
Gm28777,0,0,0,0,0,0,71,0,0
Ormdl1,748,989,1013,457,700,782,1389,2570,1202
Gm28778,0,0,0,0,0,0,0,13,0
Osgepl1,323,289,223,242,339,0,256,792,332
Gm28551,0,0,0,0,0,0,0,0,0
Gm18800,0,0,0,0,0,0,0,0,0
Asnsd1,272,205,301,255,179,186,296,26,207
Gm28779,0,0,0,0,0,0,0,0,0
Gm6799,0,0,0,0,0,0,0,0,0
Gm6801,0,0,0,0,0,0,0,0,0
Dnah7a,0,37,0,0,0,0,0,0,0
Gm25240,0,0,0,0,0,0,0,0,0
Stk17b,2328,2880,1652,852,2190,1476,7885,7428,8829
RP23-414N3.1,0,0,0,0,0,0,0,0,0
Hecw2,0,0,0,0,0,0,39,0,0
Mir7681,0,0,0,0,0,0,0,0,0
Gm24251,0,0,0,0,0,0,0,0,0
RP23-259O15.2,0,0,0,0,0,0,0,0,0
Gm25829,0,0,0,0,0,0,0,0,0
Ccdc150,0,0,0,0,0,0,0,0,0
Gtf3c3,1,621,848,242,1014,258,948,103,767
Pgap1,0,0,0,0,41,0,0,0,8
RP24-290F15.1,0,0,0,0,0,0,0,0,0
Gm19637,0,0,0,0,0,0,0,0,0
Ankrd44,1671,1261,1231,2188,4003,3503,3326,3282,6532
4930444A19Rik,0,0,0,63,27,0,0,0,0
RP23-388I22.1,0,0,0,0,0,0,0,0,0
Gm24053,0,0,0,0,0,0,0,0,0
RP23-68O7.2,0,0,0,0,10,0,0,0,0
Sf3b1,7958,8450,11871,11359,12461,9643,7660,10149,11379
RP23-16N14.2,0,0,0,0,0,0,0,0,0
Coq10b,96,326,146,164,175,0,186,0,121
Gm17971,0,0,14,0,0,1,0,0,0
Hspd1,7191,7205,9714,8010,8876,6962,6178,2720,6207
Hspe1,1063,1282,1618,1540,1308,1459,705,688,924
Gm5147,0,0,0,0,0,0,0,0,0
Gm16581,0,0,1,0,0,0,0,0,0
Mob4,527,843,632,419,872,654,1123,791,821
Gm6822,2,0,4,8,2,2,2,6,2
Rftn2,236,181,256,195,0,0,0,0,133
Gm10561,0,0,2,0,0,0,0,0,0
Mars2,343,189,554,345,78,263,635,185,0
Boll,0,80,15,0,0,0,52,0,0
BOLL,0,0,0,0,0,0,0,0,0
Gm8292,2,4,8,2,0,2,0,2,0
Gm29138,1,0,0,0,0,0,1,0,0
Gm8531,0,0,0,0,0,0,0,0,0
Plcl1,0,0,3,21,0,7,10,31,0
RP23-453N3.4,1,0,0,0,0,2,1,1,2
Gm6644,0,0,0,0,0,0,0,0,0
RP23-242C11.1,0,0,0,0,0,0,0,0,0
9130227L01Rik,0,0,0,0,0,0,0,0,0
RP24-421N21.2,0,0,0,0,0,0,0,0,0
1700003I22Rik,0,0,0,0,0,0,0,0,0
Gm28900,0,0,0,0,0,0,0,0,0
Gm28240,0,0,0,0,0,0,0,0,0
Hsfy2,0,0,0,0,0,0,0,0,0
Satb2,0,0,0,0,0,0,0,0,0
9130024F11Rik,0,0,0,0,0,0,0,0,0
RP24-123J3.2,0,0,0,0,0,0,0,0,0
Gm23943,0,0,0,0,0,0,0,0,0
1700126A01Rik,0,0,0,0,0,0,0,0,0
BC055402,0,0,0,0,0,0,0,0,0
Gm5254,0,0,0,0,0,0,0,0,0
4930558J18Rik,92,63,21,100,0,73,0,0,26
1700066M21Rik,217,111,248,0,217,587,0,0,364
Tyw5,0,0,102,163,191,218,234,194,271
9430016H08Rik,363,358,325,232,538,561,263,356,355
Gm22371,0,0,0,0,0,0,0,0,0
Gm24014,0,0,0,0,0,0,0,0,0
Gm8581,0,0,0,0,0,0,0,0,0
RP23-433B11.1,0,0,0,0,0,0,0,0,0
Gm17929,0,0,0,0,0,0,0,0,0
Spats2l,0,0,0,0,0,0,0,0,0
Gm17234,0,0,0,0,0,0,0,0,0
Kctd18,640,422,371,357,335,436,46,451,384
Sgol2,125,264,364,192,374,214,358,0,331
Aox1,0,0,0,0,0,0,0,0,0
Aox3,0,0,0,0,0,0,0,0,0
Gm24548,0,0,0,0,0,0,0,0,0
Aox4,0,0,0,0,0,0,0,0,0
Gm15759,0,0,0,0,0,0,0,0,0
Aox2,0,0,0,0,0,0,0,0,0
RP24-191N24.2,0,16,15,0,0,0,0,0,0
Bzw1,8612,10584,13951,13820,14096,11369,15766,14643,15230
Clk1,1276,388,667,725,546,1806,1709,1116,904
Ppil3,372,254,378,543,668,1003,526,0,483
Nif3l1,531,1066,989,794,1185,776,1430,0,1332
Orc2,765,964,1336,1165,1298,1960,28,182,409
Gm23966,0,0,0,0,0,0,0,0,0
Gm15834,0,0,45,0,1,0,3,7,1
Fam126b,134,67,339,430,589,0,90,0,84
Ndufb3,642,525,857,738,946,511,676,810,962
Gm29389,0,0,0,0,0,0,0,0,0
Gm18802,0,0,0,0,0,0,0,0,0
Gm10068,3,8,2,4,1,1,4,0,0
Als2cr12,0,0,0,0,0,0,0,0,0
Gm20257,0,26,40,99,229,136,0,0,0
Gm28803,0,0,0,0,0,0,0,0,0
Cflar,556,416,887,1246,535,1188,1331,815,1672
Gm3841,0,0,0,0,0,0,0,0,0
Casp8,3801,4050,5071,3930,4431,2611,3098,3978,2801
RP24-273P12.4,0,7,16,21,7,0,0,24,0
Gm28802,0,9,0,0,0,0,0,0,0
Trak2,753,392,790,606,747,1040,645,800,991
Stradb,367,700,728,590,376,369,635,2724,654
Als2cr11,0,0,0,0,0,0,0,0,0
Gm29018,0,0,0,0,0,0,0,0,0
Gm25502,0,0,0,0,0,0,0,0,0
Tmem237,251,280,271,232,234,282,733,333,292
G730003C15Rik,54,9,19,0,0,74,0,0,0
Mpp4,0,0,0,0,77,221,0,161,0
Gm29017,0,0,0,9,3,40,0,0,0
Gm19125,0,0,0,0,7,0,0,0,0
Als2,0,263,304,674,622,1742,292,1346,1
Cdk15,0,0,0,0,0,0,0,0,0
Gm29016,0,0,0,0,0,0,0,0,0
RP24-149E13.2,0,0,0,0,0,0,0,0,0
Fzd7,0,37,127,0,0,0,0,0,1
Gm26813,0,0,0,0,0,0,0,0,0
Gm973,0,0,0,0,1,0,870,914,331
Gm28411,0,0,0,0,0,0,0,0,0
1700122D07Rik,0,0,0,0,0,0,0,0,0
Sumo1,2284,3524,3345,2560,2679,2861,4116,4626,3614
Gm24545,0,0,0,0,0,0,0,0,0
RP24-147G7.2,0,0,0,0,0,1,0,0,0
Gm29596,0,0,0,0,0,0,0,0,0
Nop58,4198,4122,4882,3752,4087,4601,4361,3541,2230
Snord70,0,0,1,0,0,0,0,0,0
Gm26293,0,0,0,0,0,0,0,0,0
Gm26287,0,5,0,0,0,0,0,0,0
Snord11,0,0,0,0,0,0,0,0,0
Bmpr2,104,41,46,41,0,0,10,0,2
RP24-178N19.2,0,0,0,0,0,0,0,0,0
RP23-27C10.1,0,0,0,0,0,0,0,0,0
Fam117b,610,667,1060,1033,1280,1057,1091,1353,1569
RP23-27C10.2,0,0,9,0,0,0,0,0,0
Gm18829,0,0,0,0,0,0,0,0,0
Ica1l,0,0,51,73,0,0,0,0,0
Wdr12,1476,2406,3295,2236,2439,1701,1661,1119,842
Carf,0,13,67,74,12,15,0,0,446
Gm15464,1,0,1,1,2,0,1,0,1
Nbeal1,230,83,25,59,242,308,0,0,56
Gm29332,0,0,0,0,0,0,0,0,0
Cyp20a1,485,500,673,338,762,718,551,546,488
RP23-264G9.1,15,0,4,0,0,0,0,0,0
Abi2,1967,897,1240,235,728,583,1319,890,1146
Raph1,2,0,37,34,0,0,0,0,0
Gm11575,2,2,0,1,0,1,1,1,1
Gm11576,0,0,0,0,0,0,0,0,0
Gm11578,0,0,0,0,0,0,0,0,0
RP23-17F2.6,0,0,0,0,0,0,0,0,0
Gm23762,0,0,0,0,0,0,0,0,0
Gm11577,0,0,0,0,0,0,0,0,0
Eif4a-ps4,463,510,611,429,557,606,451,429,420
Cd28,4,71,111,91,297,204,247,529,170
Gm11579,0,0,7,0,0,0,0,0,0
2310016D23Rik,0,0,0,0,0,0,0,0,0
RP23-157N11.10,0,0,0,18,0,0,0,0,0
Gm11609,0,0,0,0,0,0,0,0,0
Gm11581,0,0,0,0,0,0,0,0,0
RP23-157N11.11,0,0,0,0,0,0,0,0,0
Ctla4,0,0,0,0,0,0,0,0,74
Rpl18-ps1,5,8,9,5,8,7,2,10,6
Gm11582,0,0,0,0,0,0,0,0,0
Icos,172,91,72,0,0,0,9969,4596,6992
RP23-148E7.2,0,0,0,0,0,0,0,0,0
Rpl17-ps1,0,0,0,0,0,0,0,0,0
Gm11590,0,0,0,0,0,0,0,0,0
Gm11591,0,0,0,0,0,0,0,0,0
Gm28083,0,0,0,0,0,0,0,0,0
Gm11587,0,0,0,0,0,0,0,0,0
9530026F06Rik,0,0,0,0,0,0,0,0,0
Gm11588,0,0,0,0,0,0,0,0,0
Gm25839,0,0,0,0,0,0,0,0,0
Gm28449,0,0,0,0,0,0,0,0,0
RP23-280M7.4,0,0,0,0,0,0,0,0,0
Gm28094,0,0,0,0,0,0,0,0,0
4930587A21Rik,0,0,0,0,0,0,0,0,0
Pard3b,188,201,283,189,0,203,26,575,0
RP23-327M13.2,0,0,0,0,0,0,0,0,0
RP23-327M13.3,0,0,0,0,0,0,0,0,0
RP23-327M13.4,0,0,0,0,0,0,0,0,0
Pard3bos1,0,0,0,0,0,0,0,1,0
RP23-327M13.6,0,0,0,0,0,0,0,0,0
Gm29640,0,0,0,29,0,0,0,0,0
Gm29641,0,0,0,0,0,0,0,0,0
Pard3bos2,0,0,0,0,0,0,0,0,0
RP23-26A10.3,0,0,0,0,0,0,0,0,0
Pard3bos3,0,0,0,1,0,0,0,0,0
Gm29084,0,2,4,0,2,0,0,0,1
Gm11600,0,0,0,0,0,0,0,0,0
Gm11599,0,1,2,0,0,0,1,0,0
Nrp2,0,0,0,190,244,221,0,0,0
Gm29083,0,0,0,0,0,0,0,0,0
RP23-149A5.4,0,0,0,0,0,0,0,0,0
Gm4208,0,0,0,68,42,144,98,209,67
Ino80d,207,281,243,143,177,406,43,2,155
Gm24942,0,0,0,0,0,0,0,0,0
Rps13-ps7,0,0,0,0,0,0,0,0,0
Rps27-ps1,4,3,3,12,4,1,4,4,1
Ino80dos,118,69,188,42,101,165,285,144,62
Gm20342,113,239,268,63,142,157,445,207,205
Ndufs1,2417,1855,3232,2574,3729,1508,982,1852,2840
Eef1b2,1916,3774,3177,3592,2650,2042,2414,1587,2027
Gm27390,0,0,0,0,0,0,0,0,0
Gm26457,0,0,0,0,0,0,6,0,0
Snora41,0,0,0,0,0,0,5,0,0
Gpr1,0,0,0,0,0,0,0,1,0
Gm27512,0,0,0,0,0,0,0,0,0
Gm11607,0,0,0,0,0,0,0,0,0
RP23-434D24.3,0,0,0,0,0,0,0,0,0
Gm11608,0,0,0,0,0,0,0,0,0
Gm24513,0,0,0,0,0,0,0,0,0
Zdbf2,0,0,0,0,0,0,0,0,0
Gm23448,0,0,0,0,0,0,0,0,0
Gm11606,0,0,0,0,0,0,0,0,0
Gm11605,3,2,6,8,6,3,23,10,13
Adam23,0,0,0,0,0,0,0,1,0
Gm22281,0,0,0,0,0,0,0,0,0
Dytn,0,0,0,0,0,0,0,0,0
Gm12748,0,0,0,0,0,0,0,0,0
Mdh1b,0,0,0,0,0,0,0,0,0
Fastkd2,764,395,926,1064,788,434,791,0,1
4933402D24Rik,0,0,0,0,0,0,0,0,0
Gm13751,0,0,0,0,0,0,0,0,0
Gm13754,0,0,0,0,0,0,0,0,0
Gm13749,0,0,0,0,0,0,0,0,0
Klf7,0,66,41,310,290,150,610,216,5
Gm26649,0,0,0,0,0,0,0,0,0
Mir6899,0,0,0,0,0,0,0,0,0
Gm13748,0,0,0,0,0,0,0,0,0
Gm13750,0,0,1,0,0,0,0,0,1
Gm28981,0,0,0,0,0,0,0,0,0
Gm25748,0,0,0,0,0,0,0,0,0
Gm28980,0,0,0,0,0,0,0,0,0
Creb1,1182,1237,1698,2146,1034,2144,4580,2671,3420
Mettl21a,374,282,268,43,423,363,176,0,301
Gm28982,3,0,3,10,0,0,0,0,0
Gm29152,0,0,0,0,0,0,0,0,0
2810408I11Rik,67,89,123,18,17,45,0,0,0
Ccnyl1,0,0,28,110,139,0,0,412,0
Fzd5,8,96,24,0,3,0,13,0,0
RP24-388P13.2,0,0,0,0,0,0,0,0,0
Plekhm3,383,513,51,200,192,370,786,957,312
Rpl31-ps24,0,0,0,0,0,0,0,0,0
Rpl10a-ps1,21,40,35,27,12,34,31,20,8
Gm24788,0,0,0,0,0,0,0,0,0
RP23-31E12.2,0,0,0,0,0,0,0,0,0
Akr1cl,0,0,0,0,0,0,0,0,0
Gm8550,0,0,0,0,0,0,0,0,0
Cryge,0,0,0,0,0,0,0,0,0
Crygd,0,0,0,0,0,0,0,0,0
Crygc,0,0,0,0,0,0,0,0,0
Crygb,0,0,0,0,0,0,0,0,0
Gm7329,0,0,0,0,0,0,0,0,0
Cryga,0,0,0,0,0,0,0,0,0
Gm28845,0,0,0,0,0,0,0,0,0
D630023F18Rik,0,0,5,0,11,0,0,0,0
Idh1,1114,634,740,902,1313,177,935,0,418
Pikfyve,127,147,443,487,567,0,433,0,234
Pth2r,0,0,0,0,0,0,0,0,0
Gm28927,0,0,0,0,0,0,0,0,0
Gm28926,0,0,0,0,0,0,0,0,0
Gm28925,0,0,0,0,0,0,0,0,0
Gm28923,0,0,0,0,0,0,0,0,0
Gm28922,0,0,0,0,0,0,0,0,0
Gm28728,0,0,0,0,0,0,0,0,0
Gm5255,0,0,0,0,0,0,0,1,0
Gm8805,0,1,0,0,1,0,0,0,0
Crygf,0,0,0,0,0,0,0,0,0
Gm8809,0,0,1,0,0,0,0,0,0
Gm15659,0,0,0,1,0,0,0,0,0
Gm8812,1,1,1,0,0,0,2,0,0
Map2,0,0,0,0,0,0,0,0,0
Gm24729,0,0,0,0,0,0,0,0,0
Gm10558,0,0,0,0,0,0,0,0,0
Gm25411,0,0,0,0,0,0,0,0,0
Unc80,0,0,0,0,0,0,0,0,64
RP23-198G19.1,0,0,0,0,0,0,0,0,0
Rpe,509,790,747,831,904,2361,1236,446,949
Kansl1l,561,900,905,394,295,868,462,155,7
RP24-429G21.5,0,0,0,0,63,0,0,0,0
RP24-429G21.4,0,0,0,0,0,0,0,0,0
RP24-429G21.3,2,3,1,0,0,4,0,0,0
Gm15789,0,0,0,0,0,0,0,0,0
RP24-429G21.2,0,123,0,0,86,0,150,0,1
RP24-429G21.1,0,0,0,62,0,0,0,0,0
